frequency_hz,ensemble_average_psd_v2_per_hz
1.920016969776545901e+00,4.682614774700123992e-11
1.923350332571296839e+00,1.772878091292280339e-10
1.926683695366047777e+00,1.346505929229000927e-10
1.930017058160798715e+00,1.057655541004361465e-10
1.933350420955549653e+00,6.657731562744877934e-11
1.936683783750300591e+00,8.066853224571826947e-12
1.940017146545051530e+00,2.147031257373065732e-11
1.943350509339802468e+00,4.621656832539461552e-11
1.946683872134553406e+00,6.109184224960496432e-11
1.950017234929304344e+00,2.197983342740095112e-11
1.953350597724055282e+00,1.034306397021569399e-12
1.956683960518806220e+00,1.354554815573018698e-11
1.960017323313557158e+00,5.216338430383427565e-11
1.963350686108308096e+00,5.730671850627730841e-11
1.966684048903059034e+00,3.871575765082220629e-11
1.970017411697809973e+00,9.460574013610330918e-11
1.973350774492560911e+00,2.184632760096137502e-11
1.976684137287311849e+00,6.296137737538063814e-12
1.980017500082063009e+00,2.447318770273929218e-10
1.983350862876813947e+00,1.462292484984120114e-11
1.986684225671564885e+00,9.272282016248839019e-11
1.990017588466315823e+00,9.824442493334029646e-11
1.993350951261066761e+00,2.005222123542632907e-10
1.996684314055817699e+00,1.724735267321292106e-11
2.000017676850568638e+00,3.570680276458394590e-12
2.003351039645319354e+00,2.686476960216962355e-10
2.006684402440070514e+00,1.402076391655470038e-10
2.010017765234821230e+00,1.997960251428022157e-11
2.013351128029572390e+00,8.896997095566008850e-11
2.016684490824323106e+00,4.986180791286794752e-11
2.020017853619074266e+00,1.205335789436422729e-10
2.023351216413825426e+00,1.605580496594987632e-10
2.026684579208576142e+00,8.153909560796209975e-12
2.030017942003327303e+00,6.409073988936836304e-11
2.033351304798078019e+00,2.972623822454587719e-10
2.036684667592829179e+00,2.369041388652888637e-11
2.040018030387579895e+00,1.602971950556352063e-10
2.043351393182331055e+00,5.380133049143280639e-11
2.046684755977081771e+00,6.313317702032850445e-11
2.050018118771832931e+00,8.300428671178634835e-11
2.053351481566583647e+00,1.366478465382529242e-11
2.056684844361334807e+00,7.070924242381800284e-11
2.060018207156085523e+00,2.260688123704649739e-10
2.063351569950836684e+00,1.798037820304838426e-10
2.066684932745587400e+00,4.171131098420201805e-11
2.070018295540338560e+00,3.625579730031962122e-11
2.073351658335089276e+00,8.967521315314255137e-12
2.076685021129840436e+00,9.504454776303809076e-11
2.080018383924591152e+00,3.171827317551938271e-11
2.083351746719342312e+00,3.168781243889060072e-11
2.086685109514093028e+00,9.936890235001445925e-11
2.090018472308844188e+00,2.667463670933876374e-11
2.093351835103594905e+00,1.017217294950145876e-10
2.096685197898346065e+00,2.550784295798987980e-10
2.100018560693097225e+00,1.126738742193927753e-10
2.103351923487847941e+00,1.292661964242517705e-10
2.106685286282599101e+00,1.763248513639598383e-10
2.110018649077349817e+00,5.444662871247934338e-11
2.113352011872100977e+00,4.687051514876747880e-11
2.116685374666851693e+00,2.457186375810850364e-10
2.120018737461602854e+00,3.130750617860044713e-10
2.123352100256353570e+00,1.970757136725325342e-10
2.126685463051104730e+00,1.527131026630646985e-10
2.130018825845855446e+00,1.709896658934739457e-10
2.133352188640606606e+00,1.998653182518673996e-11
2.136685551435357322e+00,1.329098887270708169e-10
2.140018914230108482e+00,5.639423204495674039e-10
2.143352277024859198e+00,8.799977703220897877e-11
2.146685639819610358e+00,9.649153244058618573e-11
2.150019002614361074e+00,5.239235605112003573e-11
2.153352365409112235e+00,2.395033778463288400e-10
2.156685728203862951e+00,1.283052260829712992e-10
2.160019090998614111e+00,1.498812360142121711e-10
2.163352453793364827e+00,7.240255582087358168e-12
2.166685816588115987e+00,1.637694801859350061e-10
2.170019179382866703e+00,8.246985174102792796e-13
2.173352542177617863e+00,6.028810140451019134e-11
2.176685904972369023e+00,4.416511077475466107e-10
2.180019267767119739e+00,2.224467672332636334e-10
2.183352630561870900e+00,1.755651208614196552e-10
2.186685993356621616e+00,9.140611926176550507e-11
2.190019356151372776e+00,1.634739309759891243e-10
2.193352718946123492e+00,1.946804201876212392e-10
2.196686081740874652e+00,5.338606124484003636e-11
2.200019444535625368e+00,5.694944047064128364e-11
2.203352807330376528e+00,7.689875679312391288e-11
2.206686170125127244e+00,1.224791974574148990e-10
2.210019532919878404e+00,1.785445911714537375e-10
2.213352895714629121e+00,2.005719824988110854e-11
2.216686258509380281e+00,3.117665980336622835e-10
2.220019621304130997e+00,7.277549148057130595e-12
2.223352984098882157e+00,9.051406762683133678e-11
2.226686346893632873e+00,1.842530789004751899e-10
2.230019709688384033e+00,1.314863938696932936e-12
2.233353072483134749e+00,3.208294385191758958e-10
2.236686435277885909e+00,4.055864476718131807e-11
2.240019798072636625e+00,1.735925400554095441e-11
2.243353160867387786e+00,9.873849214226394528e-11
2.246686523662138502e+00,1.111238420280587495e-11
2.250019886456889662e+00,6.489931714993425706e-11
2.253353249251640822e+00,2.323897937875676972e-10
2.256686612046391538e+00,2.800432191280679541e-12
2.260019974841142698e+00,4.552894785756206270e-12
2.263353337635893414e+00,6.376643446241536534e-11
2.266686700430644574e+00,5.688233153993532363e-11
2.270020063225395290e+00,9.716351739436123747e-11
2.273353426020146451e+00,2.572483187748842786e-10
2.276686788814897167e+00,6.518440086664270640e-11
2.280020151609648327e+00,6.708326275425609692e-11
2.283353514404399043e+00,3.131670637022294303e-10
2.286686877199150203e+00,1.323068872138658407e-10
2.290020239993900919e+00,8.847891604274225322e-11
2.293353602788652079e+00,2.264086218765334282e-12
2.296686965583402795e+00,1.394755488936549483e-10
2.300020328378153955e+00,2.242362501508189100e-11
2.303353691172904671e+00,8.237498097664169442e-11
2.306687053967655832e+00,1.692143930297667656e-10
2.310020416762406548e+00,1.327080060701709744e-11
2.313353779557157708e+00,6.152319300253525629e-11
2.316687142351908424e+00,6.741306548301254584e-11
2.320020505146659584e+00,1.539692632632432122e-11
2.323353867941410300e+00,8.030951845013872077e-12
2.326687230736161460e+00,2.300893890327580906e-10
2.330020593530912620e+00,7.979541650137076639e-11
2.333353956325663336e+00,3.975220283612645752e-11
2.336687319120414497e+00,2.336579308306276985e-11
2.340020681915165213e+00,8.890877003065987008e-12
2.343354044709916373e+00,2.086529062232560040e-10
2.346687407504667089e+00,4.083437490425249624e-10
2.350020770299418249e+00,1.578805385116935930e-11
2.353354133094168965e+00,3.787019436927033388e-11
2.356687495888920125e+00,2.021978691372460282e-10
2.360020858683670841e+00,1.887002627290270390e-10
2.363354221478422001e+00,1.256314556424200806e-10
2.366687584273172718e+00,1.179653072892514822e-10
2.370020947067923878e+00,5.212822957125761203e-12
2.373354309862674594e+00,2.632230526208277628e-11
2.376687672657425754e+00,1.303038795937419252e-11
2.380021035452176470e+00,1.212754612580948822e-10
2.383354398246927630e+00,7.925698289474996812e-11
2.386687761041678346e+00,9.642140365474540833e-12
2.390021123836429506e+00,7.135817312546902842e-11
2.393354486631180222e+00,5.243792859479959475e-10
2.396687849425931383e+00,7.541794934050839023e-11
2.400021212220682099e+00,5.561810076533751980e-11
2.403354575015433259e+00,7.179952510127441462e-11
2.406687937810184419e+00,9.334097774297842071e-11
2.410021300604935135e+00,3.321509102635558279e-10
2.413354663399686295e+00,6.223263524916969379e-11
2.416688026194437011e+00,1.402517959419807860e-10
2.420021388989188171e+00,2.453311828558587558e-11
2.423354751783938887e+00,2.313368697963986837e-10
2.426688114578690048e+00,2.523939476026512669e-11
2.430021477373440764e+00,8.783478953237759169e-11
2.433354840168191924e+00,3.550641071011285285e-11
2.436688202962942640e+00,1.131513278209946507e-11
2.440021565757693800e+00,2.729258629705475599e-11
2.443354928552444516e+00,2.505919862859856576e-11
2.446688291347195676e+00,5.033924560986702543e-11
2.450021654141946392e+00,5.806760919911311611e-11
2.453355016936697552e+00,1.634675124200343700e-10
2.456688379731448268e+00,1.769461177709989783e-11
2.460021742526199429e+00,1.288219210744999619e-10
2.463355105320950145e+00,6.258948835808113854e-11
2.466688468115701305e+00,4.015276513324019149e-12
2.470021830910452021e+00,6.203688207816245092e-11
2.473355193705203181e+00,1.026752994442398375e-10
2.476688556499953897e+00,6.016976723707590759e-11
2.480021919294705057e+00,6.766615341695251731e-11
2.483355282089456217e+00,1.057360626894656417e-10
2.486688644884206933e+00,1.194122907629268978e-10
2.490022007678958094e+00,1.172479934821734087e-10
2.493355370473708810e+00,2.599273637038575157e-12
2.496688733268459970e+00,4.598605900189659011e-11
2.500022096063210686e+00,1.977641212758771596e-10
2.503355458857961846e+00,3.212507888420510111e-10
2.506688821652712562e+00,4.290381076966541728e-11
2.510022184447463722e+00,5.441487011992243140e-11
2.513355547242214438e+00,4.378961674491170661e-11
2.516688910036965598e+00,7.793830984076146172e-11
2.520022272831716315e+00,1.764742223075000565e-10
2.523355635626467475e+00,3.301605681249498113e-11
2.526688998421218191e+00,3.338806376957600705e-11
2.530022361215969351e+00,2.178856381646140461e-10
2.533355724010720067e+00,4.230069327518906796e-11
2.536689086805471227e+00,1.752370297442642004e-10
2.540022449600221943e+00,4.096224937910946914e-11
2.543355812394973103e+00,2.284283640420274755e-11
2.546689175189723819e+00,1.498954452008764381e-10
2.550022537984474980e+00,4.850341110445827272e-11
2.553355900779225696e+00,1.059191283275252737e-10
2.556689263573976856e+00,1.122210029976275445e-11
2.560022626368727572e+00,6.003001887720943543e-11
2.563355989163478732e+00,1.462526632839158171e-10
2.566689351958229892e+00,1.890955420201032517e-10
2.570022714752980608e+00,1.665615820264147333e-10
2.573356077547731768e+00,4.563237902146909648e-11
2.576689440342482484e+00,2.318007966104738817e-10
2.580022803137233645e+00,6.114675775900579419e-11
2.583356165931984361e+00,1.409644762690984446e-10
2.586689528726735521e+00,5.259608324346510236e-11
2.590022891521486237e+00,2.467121964596350773e-10
2.593356254316237397e+00,1.552069240929257361e-10
2.596689617110988113e+00,2.245692868440625622e-10
2.600022979905739273e+00,1.399586488073696777e-11
2.603356342700489989e+00,3.437854816462223860e-11
2.606689705495241149e+00,4.629295337256553525e-11
2.610023068289991865e+00,4.418812020521102970e-11
2.613356431084743026e+00,1.622422340157708548e-10
2.616689793879493742e+00,1.339182992053768437e-10
2.620023156674244902e+00,1.028892500290121964e-10
2.623356519468995618e+00,8.978319829761601417e-11
2.626689882263746778e+00,8.732628355921012519e-12
2.630023245058497494e+00,5.573758982647359166e-12
2.633356607853248654e+00,1.680834044287274174e-11
2.636689970647999370e+00,4.486116411002474786e-11
2.640023333442750531e+00,3.237827366672870863e-10
2.643356696237501691e+00,3.093528912377054369e-11
2.646690059032252407e+00,4.438764682731371058e-11
2.650023421827003567e+00,1.005847547724700025e-10
2.653356784621754283e+00,1.524621028986622471e-10
2.656690147416505443e+00,3.529217964945900265e-11
2.660023510211256159e+00,1.648010191707913568e-11
2.663356873006007319e+00,1.767864277997803354e-10
2.666690235800758035e+00,1.309041639247378166e-10
2.670023598595509196e+00,5.672623907117111857e-11
2.673356961390259912e+00,5.048640304835354988e-11
2.676690324185011072e+00,2.364465897335965617e-10
2.680023686979761788e+00,2.715059846316667907e-10
2.683357049774512948e+00,1.644789697239818466e-10
2.686690412569263664e+00,3.778953633427754261e-10
2.690023775364014824e+00,1.092269026379030790e-10
2.693357138158765540e+00,3.258425601352906759e-10
2.696690500953516700e+00,3.862481612960655468e-11
2.700023863748267416e+00,5.241501922920281554e-10
2.703357226543018577e+00,1.672076460673050062e-11
2.706690589337769293e+00,6.119572437922577876e-11
2.710023952132520453e+00,4.663590923512852903e-12
2.713357314927271169e+00,2.850787978257384599e-12
2.716690677722022329e+00,5.818872579190943951e-11
2.720024040516773489e+00,3.066115314978969420e-10
2.723357403311524205e+00,1.204034689564740905e-10
2.726690766106275365e+00,6.620166157262915350e-11
2.730024128901026081e+00,9.666150347525828880e-11
2.733357491695777242e+00,1.428180593280607115e-10
2.736690854490527958e+00,7.101531800062254633e-11
2.740024217285279118e+00,3.638991716710385472e-11
2.743357580080029834e+00,1.079699936418668801e-10
2.746690942874780994e+00,1.000754676985286486e-10
2.750024305669531710e+00,1.580961090417274604e-10
2.753357668464282870e+00,1.605749661536273422e-11
2.756691031259033586e+00,2.062381543149196638e-10
2.760024394053784746e+00,7.072777889606466716e-11
2.763357756848535463e+00,1.614672693386799720e-13
2.766691119643286623e+00,1.169284271209647023e-10
2.770024482438037339e+00,3.853500186474913312e-11
2.773357845232788499e+00,7.527763957194355398e-12
2.776691208027539215e+00,1.246565489767078386e-10
2.780024570822290375e+00,2.420135590419186240e-11
2.783357933617041091e+00,9.263087712589218776e-11
2.786691296411792251e+00,1.529565518575660975e-11
2.790024659206542967e+00,3.629105873884897561e-11
2.793358022001294128e+00,1.361582034590521540e-10
2.796691384796045288e+00,4.337346832442246557e-11
2.800024747590796004e+00,2.586660135168692625e-11
2.803358110385547164e+00,1.971657977766209163e-11
2.806691473180297880e+00,1.512638200138314271e-10
2.810024835975049040e+00,5.213088072860437058e-11
2.813358198769799756e+00,1.095150800846014646e-10
2.816691561564550916e+00,4.206508348220683192e-10
2.820024924359301632e+00,6.851247331801774571e-11
2.823358287154052793e+00,1.225767513192896195e-10
2.826691649948803509e+00,1.268266393569751231e-11
2.830025012743554669e+00,3.699490617291078628e-11
2.833358375538305385e+00,1.728939281071415538e-10
2.836691738333056545e+00,2.774788648514580885e-12
2.840025101127807261e+00,8.356065272171681165e-11
2.843358463922558421e+00,3.281039857453947350e-10
2.846691826717309137e+00,1.010020779610710428e-10
2.850025189512060297e+00,7.237115489479920111e-11
2.853358552306811013e+00,2.696571933476545030e-10
2.856691915101562174e+00,1.996139669809829289e-10
2.860025277896312890e+00,4.547696132195159242e-10
2.863358640691064050e+00,3.982338579956504599e-11
2.866692003485814766e+00,3.753844498993460236e-11
2.870025366280565926e+00,5.590285146232438232e-10
2.873358729075317086e+00,1.758448849444728190e-10
2.876692091870067802e+00,9.689606945222249255e-11
2.880025454664818962e+00,7.528412282743124712e-11
2.883358817459569678e+00,7.651068033273811335e-11
2.886692180254320839e+00,1.790182796985765303e-10
2.890025543049071555e+00,3.937500998859685548e-11
2.893358905843822715e+00,1.362607545738475047e-11
2.896692268638573431e+00,1.510648779731929032e-11
2.900025631433324591e+00,2.315112517561217804e-10
2.903358994228075307e+00,1.352949029731488630e-10
2.906692357022826467e+00,1.918273899938212167e-12
2.910025719817577183e+00,1.844503976576408050e-10
2.913359082612328343e+00,3.368029544137162206e-11
2.916692445407079060e+00,8.224126097271321421e-11
2.920025808201830220e+00,2.248547219113186609e-11
2.923359170996580936e+00,1.548615930480773439e-10
2.926692533791332096e+00,2.858493438248683349e-11
2.930025896586082812e+00,6.011142641247624483e-11
2.933359259380833972e+00,5.142538835680375351e-11
2.936692622175584688e+00,3.697902420325658883e-10
2.940025984970335848e+00,3.027303792706373730e-12
2.943359347765086564e+00,1.426796149637257352e-10
2.946692710559837725e+00,1.145522028501544935e-10
2.950026073354588885e+00,9.720723203328049833e-11
2.953359436149339601e+00,1.839635801436863671e-10
2.956692798944090761e+00,2.319279103636246838e-10
2.960026161738841477e+00,3.983628196191705768e-11
2.963359524533592637e+00,5.468227890853771167e-11
2.966692887328343353e+00,4.018696845826791446e-11
2.970026250123094513e+00,3.572053662491690572e-10
2.973359612917845229e+00,1.715895546510049844e-10
2.976692975712596390e+00,4.495418668105847560e-11
2.980026338507347106e+00,4.780745104451581962e-11
2.983359701302098266e+00,3.626916760883518089e-10
2.986693064096848982e+00,1.231333970342269843e-10
2.990026426891600142e+00,2.626167086518015785e-10
2.993359789686350858e+00,2.382834862853126226e-11
2.996693152481102018e+00,5.146755993539167174e-12
