time_s,ensemble_average_voltage_v
2.368479066374734430e+02,2.494352128770616517e+00
2.368779063723230252e+02,2.494364844428168304e+00
2.369079061071726073e+02,2.494288550482855804e+00
2.369379058420221895e+02,2.494347890218099106e+00
2.369679055768717717e+02,2.494309743245442856e+00
2.369979053117213539e+02,2.494337293836805358e+00
2.370279050465709361e+02,2.494324578179253571e+00
2.370579047814205467e+02,2.494337293836805358e+00
2.370879045162701289e+02,2.494265238444010269e+00
2.371179042511197110e+02,2.494292789035373215e+00
2.371479039859692932e+02,2.494303385416666519e+00
2.371779037208188754e+02,2.494282192654079910e+00
2.372079034556684576e+02,2.494282192654079910e+00
2.372379031905180398e+02,2.494275834825304017e+00
2.372679029253676219e+02,2.494316101074218750e+00
2.372979026602172041e+02,2.494339413113064285e+00
2.373279023950667863e+02,2.494299146864149108e+00
2.373579021299163969e+02,2.494271596272786606e+00
2.373879018647659791e+02,2.494280073377820983e+00
2.374179015996155613e+02,2.494299146864149108e+00
2.374479013344651435e+02,2.494299146864149108e+00
2.374779010693147256e+02,2.494311862521701340e+00
2.375079008041643078e+02,2.494297027587890625e+00
2.375379005390138900e+02,2.494290669759114731e+00
2.375679002738634722e+02,2.494362725151909821e+00
2.375979000087130544e+02,2.494282192654079910e+00
2.376278997435626366e+02,2.494273715549045090e+00
2.376578994784122472e+02,2.494335174560546875e+00
2.376878992132618293e+02,2.494254642062716965e+00
2.377178989481114115e+02,2.494252522786458481e+00
2.377478986829609937e+02,2.494260999891492858e+00
2.377778984178105759e+02,2.494356367323133483e+00
2.378078981526601581e+02,2.494265238444010269e+00
2.378378978875097403e+02,2.494297027587890625e+00
2.378678976223593224e+02,2.494311862521701340e+00
2.378978973572089046e+02,2.494333055284288392e+00
2.379278970920584868e+02,2.494347890218099106e+00
2.379578968269080974e+02,2.494275834825304017e+00
2.379878965617576796e+02,2.494303385416666519e+00
2.380178962966072618e+02,2.494299146864149108e+00
2.380478960314568440e+02,2.494335174560546875e+00
2.380778957663064261e+02,2.494282192654079910e+00
2.381078955011560083e+02,2.494307623969183929e+00
2.381378952360055905e+02,2.494299146864149108e+00
2.381678949708551727e+02,2.494284311930338394e+00
2.381978947057047549e+02,2.494320339626736160e+00
2.382278944405543371e+02,2.494343651665581696e+00
2.382578941754039477e+02,2.494303385416666519e+00
2.382878939102535298e+02,2.494377560085720535e+00
2.383178936451031120e+02,2.494335174560546875e+00
2.383478933799526942e+02,2.494299146864149108e+00
2.383778931148022764e+02,2.494316101074218750e+00
2.384078928496518586e+02,2.494330936008029465e+00
2.384378925845014408e+02,2.494318220350477233e+00
2.384678923193510229e+02,2.494350009494357590e+00
2.384978920542006051e+02,2.494292789035373215e+00
2.385278917890501873e+02,2.494265238444010269e+00
2.385578915238997695e+02,2.494265238444010269e+00
2.385878912587493801e+02,2.494379679361979019e+00
2.386178909935989623e+02,2.494277954101562500e+00
2.386478907284485445e+02,2.494381798638237946e+00
2.386778904632981266e+02,2.494280073377820983e+00
2.387078901981477088e+02,2.494333055284288392e+00
2.387378899329972910e+02,2.494299146864149108e+00
2.387678896678468732e+02,2.494297027587890625e+00
2.387978894026964554e+02,2.494347890218099106e+00
2.388278891375460375e+02,2.494318220350477233e+00
2.388578888723956197e+02,2.494275834825304017e+00
2.388878886072452303e+02,2.494292789035373215e+00
2.389178883420948125e+02,2.494313981797960267e+00
2.389478880769443947e+02,2.494301266140408035e+00
2.389778878117939769e+02,2.494273715549045090e+00
2.390078875466435591e+02,2.494311862521701340e+00
2.390378872814931412e+02,2.494318220350477233e+00
2.390678870163427234e+02,2.494333055284288392e+00
2.390978867511923056e+02,2.494335174560546875e+00
2.391278864860418878e+02,2.494337293836805358e+00
2.391578862208914700e+02,2.494358486599392410e+00
2.391878859557410806e+02,2.494252522786458481e+00
2.392178856905906628e+02,2.494320339626736160e+00
2.392478854254402449e+02,2.494326697455512054e+00
2.392778851602898271e+02,2.494347890218099106e+00
2.393078848951394093e+02,2.494290669759114731e+00
2.393378846299889915e+02,2.494280073377820983e+00
2.393678843648385737e+02,2.494400872124566071e+00
2.393978840996881559e+02,2.494356367323133483e+00
2.394278838345377380e+02,2.494284311930338394e+00
2.394578835693873202e+02,2.494252522786458481e+00
2.394878833042369308e+02,2.494352128770616517e+00
2.395178830390865130e+02,2.494356367323133483e+00
2.395478827739360952e+02,2.494413587782117858e+00
2.395778825087856774e+02,2.494366963704427231e+00
2.396078822436352596e+02,2.494354248046875000e+00
2.396378819784848417e+02,2.494290669759114731e+00
2.396678817133344239e+02,2.494364844428168304e+00
2.396978814481840061e+02,2.494352128770616517e+00
2.397278811830335883e+02,2.494307623969183929e+00
2.397578809178831705e+02,2.494307623969183929e+00
2.397878806527327811e+02,2.494277954101562500e+00
2.398178803875823633e+02,2.494347890218099106e+00
2.398478801224319454e+02,2.494271596272786606e+00
2.398778798572815276e+02,2.494341532389322769e+00
2.399078795921311098e+02,2.494292789035373215e+00
2.399378793269806920e+02,2.494309743245442856e+00
2.399678790618302742e+02,2.494286431206597321e+00
2.399978787966798564e+02,2.494326697455512054e+00
2.400278785315294385e+02,2.494282192654079910e+00
2.400578782663790207e+02,2.494256761338975892e+00
2.400878780012286313e+02,2.494369082980685715e+00
2.401178777360782135e+02,2.494316101074218750e+00
2.401478774709277957e+02,2.494350009494357590e+00
2.401778772057773779e+02,2.494241926405164733e+00
2.402078769406269600e+02,2.494320339626736160e+00
2.402378766754765422e+02,2.494352128770616517e+00
2.402678764103261244e+02,2.494352128770616517e+00
2.402978761451757066e+02,2.494347890218099106e+00
2.403278758800252888e+02,2.494303385416666519e+00
2.403578756148748710e+02,2.494305504692925446e+00
2.403878753497244816e+02,2.494284311930338394e+00
2.404178750845740637e+02,2.494297027587890625e+00
2.404478748194236459e+02,2.494377560085720535e+00
2.404778745542732281e+02,2.494356367323133483e+00
2.405078742891228103e+02,2.494322458902994644e+00
2.405378740239723925e+02,2.494326697455512054e+00
2.405678737588219747e+02,2.494288550482855804e+00
2.405978734936715568e+02,2.494335174560546875e+00
2.406278732285211390e+02,2.494241926405164733e+00
2.406578729633707212e+02,2.494390275743272767e+00
2.406878726982203034e+02,2.494333055284288392e+00
2.407178724330699140e+02,2.494292789035373215e+00
2.407478721679194962e+02,2.494233449300130356e+00
2.407778719027690784e+02,2.494301266140408035e+00
2.408078716376186605e+02,2.494350009494357590e+00
2.408378713724682427e+02,2.494324578179253571e+00
2.408678711073178249e+02,2.494288550482855804e+00
2.408978708421674071e+02,2.494377560085720535e+00
2.409278705770169893e+02,2.494343651665581696e+00
2.409578703118665715e+02,2.494269476996527679e+00
2.409878700467161536e+02,2.494271596272786606e+00
2.410178697815657642e+02,2.494347890218099106e+00
2.410478695164153464e+02,2.494318220350477233e+00
2.410778692512649286e+02,2.494328816731770981e+00
2.411078689861145108e+02,2.494244045681423660e+00
2.411378687209640930e+02,2.494292789035373215e+00
2.411678684558136752e+02,2.494339413113064285e+00
2.411978681906632573e+02,2.494263119167751785e+00
2.412278679255128395e+02,2.494258880615234375e+00
2.412578676603624217e+02,2.494290669759114731e+00
2.412878673952120039e+02,2.494301266140408035e+00
2.413178671300616145e+02,2.494297027587890625e+00
2.413478668649111967e+02,2.494343651665581696e+00
2.413778665997607789e+02,2.494337293836805358e+00
2.414078663346103610e+02,2.494333055284288392e+00
2.414378660694599432e+02,2.494383917914496429e+00
2.414678658043095254e+02,2.494326697455512054e+00
2.414978655391591076e+02,2.494333055284288392e+00
2.415278652740086898e+02,2.494328816731770981e+00
2.415578650088582719e+02,2.494345770941840179e+00
2.415878647437078541e+02,2.494354248046875000e+00
2.416178644785574647e+02,2.494313981797960267e+00
2.416478642134070469e+02,2.494383917914496429e+00
2.416778639482566291e+02,2.494254642062716965e+00
2.417078636831062113e+02,2.494208017985025894e+00
2.417378634179557935e+02,2.494294908311632142e+00
2.417678631528053756e+02,2.494328816731770981e+00
2.417978628876549578e+02,2.494364844428168304e+00
2.418278626225045400e+02,2.494280073377820983e+00
2.418578623573541222e+02,2.494282192654079910e+00
2.418878620922037044e+02,2.494335174560546875e+00
2.419178618270533150e+02,2.494318220350477233e+00
2.419478615619028972e+02,2.494303385416666519e+00
2.419778612967524793e+02,2.494343651665581696e+00
2.420078610316020615e+02,2.494299146864149108e+00
2.420378607664516437e+02,2.494273715549045090e+00
2.420678605013012259e+02,2.494328816731770981e+00
2.420978602361508081e+02,2.494246164957682144e+00
2.421278599710003903e+02,2.494335174560546875e+00
2.421578597058499724e+02,2.494263119167751785e+00
2.421878594406995546e+02,2.494330936008029465e+00
2.422178591755491652e+02,2.494354248046875000e+00
2.422478589103987474e+02,2.494309743245442856e+00
2.422778586452483296e+02,2.494322458902994644e+00
2.423078583800979118e+02,2.494231330023871429e+00
2.423378581149474940e+02,2.494275834825304017e+00
2.423678578497970761e+02,2.494239807128906250e+00
2.423978575846466583e+02,2.494250403510199554e+00
2.424278573194962405e+02,2.494320339626736160e+00
2.424578570543458227e+02,2.494358486599392410e+00
2.424878567891954049e+02,2.494305504692925446e+00
2.425178565240449871e+02,2.494320339626736160e+00
2.425478562588945977e+02,2.494354248046875000e+00
2.425778559937441798e+02,2.494343651665581696e+00
2.426078557285937620e+02,2.494284311930338394e+00
2.426378554634433442e+02,2.494265238444010269e+00
2.426678551982929264e+02,2.494388156467013840e+00
2.426978549331425086e+02,2.494345770941840179e+00
2.427278546679920908e+02,2.494326697455512054e+00
2.427578544028416729e+02,2.494352128770616517e+00
2.427878541376912551e+02,2.494377560085720535e+00
2.428178538725408373e+02,2.494339413113064285e+00
2.428478536073904479e+02,2.494328816731770981e+00
2.428778533422400301e+02,2.494322458902994644e+00
2.429078530770896123e+02,2.494282192654079910e+00
2.429378528119391945e+02,2.494237687852647767e+00
2.429678525467887766e+02,2.494246164957682144e+00
2.429978522816383588e+02,2.494364844428168304e+00
2.430278520164879410e+02,2.494241926405164733e+00
2.430578517513375232e+02,2.494313981797960267e+00
2.430878514861871054e+02,2.494267357720269196e+00
2.431178512210366875e+02,2.494318220350477233e+00
2.431478509558862982e+02,2.494258880615234375e+00
2.431778506907358803e+02,2.494288550482855804e+00
2.432078504255854625e+02,2.494284311930338394e+00
2.432378501604350447e+02,2.494369082980685715e+00
2.432678498952846269e+02,2.494330936008029465e+00
2.432978496301342091e+02,2.494337293836805358e+00
2.433278493649837912e+02,2.494301266140408035e+00
2.433578490998333734e+02,2.494369082980685715e+00
2.433878488346829556e+02,2.494267357720269196e+00
2.434178485695325378e+02,2.494316101074218750e+00
2.434478483043821484e+02,2.494309743245442856e+00
2.434778480392317306e+02,2.494375440809461608e+00
2.435078477740813128e+02,2.494313981797960267e+00
2.435378475089308949e+02,2.494301266140408035e+00
2.435678472437804771e+02,2.494286431206597321e+00
2.435978469786300593e+02,2.494415707058376785e+00
2.436278467134796415e+02,2.494371202256944642e+00
2.436578464483292237e+02,2.494360605875650894e+00
2.436878461831788059e+02,2.494330936008029465e+00
2.437178459180283880e+02,2.494252522786458481e+00
2.437478456528779986e+02,2.494326697455512054e+00
2.437778453877275808e+02,2.494294908311632142e+00
2.438078451225771630e+02,2.494252522786458481e+00
2.438378448574267452e+02,2.494277954101562500e+00
2.438678445922763274e+02,2.494330936008029465e+00
2.438978443271259096e+02,2.494318220350477233e+00
2.439278440619754917e+02,2.494328816731770981e+00
2.439578437968250739e+02,2.494345770941840179e+00
2.439878435316746561e+02,2.494186825222439285e+00
2.440178432665242383e+02,2.494356367323133483e+00
2.440478430013738489e+02,2.494311862521701340e+00
2.440778427362234311e+02,2.494328816731770981e+00
2.441078424710730133e+02,2.494299146864149108e+00
2.441378422059225954e+02,2.494284311930338394e+00
2.441678419407721776e+02,2.494305504692925446e+00
2.441978416756217598e+02,2.494269476996527679e+00
2.442278414104713420e+02,2.494244045681423660e+00
2.442578411453209242e+02,2.494369082980685715e+00
2.442878408801705064e+02,2.494309743245442856e+00
2.443178406150200885e+02,2.494333055284288392e+00
2.443478403498696991e+02,2.494345770941840179e+00
2.443778400847192813e+02,2.494356367323133483e+00
2.444078398195688635e+02,2.494269476996527679e+00
2.444378395544184457e+02,2.494316101074218750e+00
2.444678392892680279e+02,2.494260999891492858e+00
2.444978390241176101e+02,2.494311862521701340e+00
2.445278387589671922e+02,2.494326697455512054e+00
2.445578384938167744e+02,2.494324578179253571e+00
2.445878382286663566e+02,2.494339413113064285e+00
2.446178379635159388e+02,2.494366963704427231e+00
2.446478376983655210e+02,2.494328816731770981e+00
2.446778374332151316e+02,2.494371202256944642e+00
2.447078371680647138e+02,2.494263119167751785e+00
2.447378369029142959e+02,2.494286431206597321e+00
2.447678366377638781e+02,2.494258880615234375e+00
2.447978363726134603e+02,2.494356367323133483e+00
2.448278361074630425e+02,2.494186825222439285e+00
2.448578358423126247e+02,2.494316101074218750e+00
2.448878355771622068e+02,2.494307623969183929e+00
2.449178353120117890e+02,2.494290669759114731e+00
2.449478350468613712e+02,2.494366963704427231e+00
2.449778347817109818e+02,2.494333055284288392e+00
2.450078345165605640e+02,2.494324578179253571e+00
2.450378342514101462e+02,2.494271596272786606e+00
2.450678339862597284e+02,2.494394514295789733e+00
2.450978337211093105e+02,2.494248284233941071e+00
2.451278334559588927e+02,2.494328816731770981e+00
2.451578331908084749e+02,2.494341532389322769e+00
2.451878329256580571e+02,2.494358486599392410e+00
2.452178326605076393e+02,2.494322458902994644e+00
2.452478323953572215e+02,2.494301266140408035e+00
2.452778321302068321e+02,2.494265238444010269e+00
2.453078318650564142e+02,2.494271596272786606e+00
2.453378315999059964e+02,2.494328816731770981e+00
2.453678313347555786e+02,2.494292789035373215e+00
2.453978310696051608e+02,2.494318220350477233e+00
2.454278308044547430e+02,2.494280073377820983e+00
2.454578305393043252e+02,2.494254642062716965e+00
2.454878302741539073e+02,2.494354248046875000e+00
2.455178300090034895e+02,2.494318220350477233e+00
2.455478297438530717e+02,2.494375440809461608e+00
2.455778294787026823e+02,2.494354248046875000e+00
2.456078292135522645e+02,2.494373321533203125e+00
2.456378289484018467e+02,2.494337293836805358e+00
2.456678286832514289e+02,2.494280073377820983e+00
2.456978284181010110e+02,2.494280073377820983e+00
2.457278281529505932e+02,2.494333055284288392e+00
2.457578278878001754e+02,2.494294908311632142e+00
2.457878276226497576e+02,2.494292789035373215e+00
2.458178273574993398e+02,2.494292789035373215e+00
2.458478270923489220e+02,2.494333055284288392e+00
2.458778268271985326e+02,2.494288550482855804e+00
2.459078265620481147e+02,2.494371202256944642e+00
2.459378262968976969e+02,2.494324578179253571e+00
2.459678260317472791e+02,2.494400872124566071e+00
2.459978257665968613e+02,2.494341532389322769e+00
2.460278255014464435e+02,2.494343651665581696e+00
2.460578252362960257e+02,2.494320339626736160e+00
2.460878249711456078e+02,2.494265238444010269e+00
2.461178247059951900e+02,2.494313981797960267e+00
2.461478244408447722e+02,2.494244045681423660e+00
2.461778241756943828e+02,2.494322458902994644e+00
2.462078239105439650e+02,2.494324578179253571e+00
2.462378236453935472e+02,2.494297027587890625e+00
2.462678233802431293e+02,2.494263119167751785e+00
2.462978231150927115e+02,2.494294908311632142e+00
2.463278228499422937e+02,2.494231330023871429e+00
2.463578225847918759e+02,2.494364844428168304e+00
2.463878223196414581e+02,2.494303385416666519e+00
2.464178220544910403e+02,2.494316101074218750e+00
2.464478217893406224e+02,2.494301266140408035e+00
2.464778215241902330e+02,2.494303385416666519e+00
2.465078212590398152e+02,2.494301266140408035e+00
2.465378209938893974e+02,2.494294908311632142e+00
2.465678207287389796e+02,2.494301266140408035e+00
2.465978204635885618e+02,2.494286431206597321e+00
2.466278201984381440e+02,2.494350009494357590e+00
2.466578199332877261e+02,2.494286431206597321e+00
2.466878196681373083e+02,2.494347890218099106e+00
2.467178194029868905e+02,2.494299146864149108e+00
2.467478191378364727e+02,2.494316101074218750e+00
2.467778188726860549e+02,2.494292789035373215e+00
2.468078186075356655e+02,2.494324578179253571e+00
2.468378183423852477e+02,2.494371202256944642e+00
2.468678180772348298e+02,2.494333055284288392e+00
2.468978178120844120e+02,2.494318220350477233e+00
2.469278175469339942e+02,2.494227091471354019e+00
2.469578172817835764e+02,2.494400872124566071e+00
2.469878170166331586e+02,2.494375440809461608e+00
2.470178167514827408e+02,2.494337293836805358e+00
2.470478164863323229e+02,2.494330936008029465e+00
2.470778162211819051e+02,2.494328816731770981e+00
2.471078159560315157e+02,2.494316101074218750e+00
2.471378156908810979e+02,2.494299146864149108e+00
2.471678154257306801e+02,2.494292789035373215e+00
2.471978151605802623e+02,2.494305504692925446e+00
2.472278148954298445e+02,2.494328816731770981e+00
2.472578146302794266e+02,2.494405110677083481e+00
2.472878143651290088e+02,2.494333055284288392e+00
2.473178140999785910e+02,2.494360605875650894e+00
2.473478138348281732e+02,2.494354248046875000e+00
2.473778135696777554e+02,2.494371202256944642e+00
2.474078133045273660e+02,2.494390275743272767e+00
2.474378130393769482e+02,2.494400872124566071e+00
2.474678127742265303e+02,2.494320339626736160e+00
2.474978125090761125e+02,2.494316101074218750e+00
2.475278122439256947e+02,2.494356367323133483e+00
2.475578119787752769e+02,2.494405110677083481e+00
2.475878117136248591e+02,2.494318220350477233e+00
2.476178114484744412e+02,2.494311862521701340e+00
2.476478111833240234e+02,2.494252522786458481e+00
2.476778109181736056e+02,2.494267357720269196e+00
2.477078106530232162e+02,2.494303385416666519e+00
2.477378103878727984e+02,2.494303385416666519e+00
2.477678101227223806e+02,2.494305504692925446e+00
2.477978098575719628e+02,2.494341532389322769e+00
2.478278095924215449e+02,2.494335174560546875e+00
2.478578093272711271e+02,2.494330936008029465e+00
2.478878090621207093e+02,2.494303385416666519e+00
2.479178087969702915e+02,2.494369082980685715e+00
2.479478085318198737e+02,2.494333055284288392e+00
2.479778082666694559e+02,2.494360605875650894e+00
2.480078080015190665e+02,2.494466569688585267e+00
2.480378077363686486e+02,2.494307623969183929e+00
2.480678074712182308e+02,2.494407229953341965e+00
2.480978072060678130e+02,2.494381798638237946e+00
2.481278069409173952e+02,2.494326697455512054e+00
2.481578066757669774e+02,2.494337293836805358e+00
2.481878064106165596e+02,2.494358486599392410e+00
2.482178061454661417e+02,2.494326697455512054e+00
2.482478058803157239e+02,2.494407229953341965e+00
2.482778056151653061e+02,2.494305504692925446e+00
2.483078053500149167e+02,2.494301266140408035e+00
2.483378050848644989e+02,2.494352128770616517e+00
2.483678048197140811e+02,2.494316101074218750e+00
2.483978045545636633e+02,2.494350009494357590e+00
2.484278042894132454e+02,2.494328816731770981e+00
2.484578040242628276e+02,2.494294908311632142e+00
2.484878037591124098e+02,2.494335174560546875e+00
2.485178034939619920e+02,2.494229210747612946e+00
2.485478032288115742e+02,2.494305504692925446e+00
2.485778029636611564e+02,2.494280073377820983e+00
2.486078026985107670e+02,2.494246164957682144e+00
2.486378024333603491e+02,2.494356367323133483e+00
2.486678021682099313e+02,2.494305504692925446e+00
2.486978019030595135e+02,2.494297027587890625e+00
2.487278016379090957e+02,2.494320339626736160e+00
2.487578013727586779e+02,2.494301266140408035e+00
2.487878011076082601e+02,2.494309743245442856e+00
2.488178008424578422e+02,2.494297027587890625e+00
2.488478005773074244e+02,2.494339413113064285e+00
2.488778003121570066e+02,2.494375440809461608e+00
2.489078000470065888e+02,2.494345770941840179e+00
2.489377997818561994e+02,2.494341532389322769e+00
2.489677995167057816e+02,2.494311862521701340e+00
2.489977992515553638e+02,2.494311862521701340e+00
2.490277989864049459e+02,2.494313981797960267e+00
2.490577987212545281e+02,2.494305504692925446e+00
2.490877984561041103e+02,2.494299146864149108e+00
2.491177981909536925e+02,2.494301266140408035e+00
2.491477979258032747e+02,2.494241926405164733e+00
2.491777976606528568e+02,2.494244045681423660e+00
2.492077973955024390e+02,2.494341532389322769e+00
2.492377971303520496e+02,2.494354248046875000e+00
2.492677968652016318e+02,2.494303385416666519e+00
2.492977966000512140e+02,2.494364844428168304e+00
2.493277963349007962e+02,2.494339413113064285e+00
2.493577960697503784e+02,2.494284311930338394e+00
2.493877958045999605e+02,2.494354248046875000e+00
2.494177955394495427e+02,2.494345770941840179e+00
2.494477952742991249e+02,2.494277954101562500e+00
2.494777950091487071e+02,2.494335174560546875e+00
2.495077947439982893e+02,2.494305504692925446e+00
2.495377944788478999e+02,2.494333055284288392e+00
2.495677942136974821e+02,2.494299146864149108e+00
2.495977939485470642e+02,2.494324578179253571e+00
2.496277936833966464e+02,2.494388156467013840e+00
2.496577934182462286e+02,2.494328816731770981e+00
2.496877931530958108e+02,2.494318220350477233e+00
2.497177928879453930e+02,2.494358486599392410e+00
2.497477926227949752e+02,2.494369082980685715e+00
2.497777923576445573e+02,2.494405110677083481e+00
2.498077920924941395e+02,2.494343651665581696e+00
2.498377918273437501e+02,2.494301266140408035e+00
2.498677915621933323e+02,2.494237687852647767e+00
2.498977912970429145e+02,2.494358486599392410e+00
2.499277910318924967e+02,2.494366963704427231e+00
2.499577907667420789e+02,2.494305504692925446e+00
2.499877905015916610e+02,2.494316101074218750e+00
2.500177902364412432e+02,2.494288550482855804e+00
2.500477899712908254e+02,2.494354248046875000e+00
2.500777897061404076e+02,2.494324578179253571e+00
2.501077894409899898e+02,2.494322458902994644e+00
2.501377891758396004e+02,2.494320339626736160e+00
2.501677889106891826e+02,2.494422064887152679e+00
2.501977886455387647e+02,2.494324578179253571e+00
2.502277883803883469e+02,2.494299146864149108e+00
2.502577881152379291e+02,2.494330936008029465e+00
2.502877878500875113e+02,2.494335174560546875e+00
2.503177875849370935e+02,2.494244045681423660e+00
2.503477873197866757e+02,2.494322458902994644e+00
2.503777870546362578e+02,2.494303385416666519e+00
2.504077867894858400e+02,2.494360605875650894e+00
2.504377865243354506e+02,2.494267357720269196e+00
2.504677862591850328e+02,2.494277954101562500e+00
2.504977859940346150e+02,2.494328816731770981e+00
2.505277857288841972e+02,2.494288550482855804e+00
2.505577854637337794e+02,2.494307623969183929e+00
2.505877851985833615e+02,2.494466569688585267e+00
2.506177849334329437e+02,2.494322458902994644e+00
2.506477846682825259e+02,2.494364844428168304e+00
2.506777844031321081e+02,2.494379679361979019e+00
2.507077841379816903e+02,2.494273715549045090e+00
2.507377838728312724e+02,2.494277954101562500e+00
2.507677836076808831e+02,2.494352128770616517e+00
2.507977833425304652e+02,2.494320339626736160e+00
2.508277830773800474e+02,2.494326697455512054e+00
2.508577828122296296e+02,2.494350009494357590e+00
2.508877825470792118e+02,2.494390275743272767e+00
2.509177822819287940e+02,2.494392395019531250e+00
2.509477820167783761e+02,2.494326697455512054e+00
2.509777817516279583e+02,2.494326697455512054e+00
2.510077814864775405e+02,2.494324578179253571e+00
2.510377812213271227e+02,2.494320339626736160e+00
2.510677809561767333e+02,2.494271596272786606e+00
2.510977806910263155e+02,2.494318220350477233e+00
2.511277804258758977e+02,2.494299146864149108e+00
2.511577801607254798e+02,2.494299146864149108e+00
2.511877798955750620e+02,2.494250403510199554e+00
2.512177796304246442e+02,2.494335174560546875e+00
2.512477793652742264e+02,2.494330936008029465e+00
2.512777791001238086e+02,2.494275834825304017e+00
2.513077788349733908e+02,2.494263119167751785e+00
2.513377785698229729e+02,2.494244045681423660e+00
2.513677783046725835e+02,2.494275834825304017e+00
2.513977780395221657e+02,2.494267357720269196e+00
2.514277777743717479e+02,2.494297027587890625e+00
2.514577775092213301e+02,2.494284311930338394e+00
2.514877772440709123e+02,2.494330936008029465e+00
2.515177769789204945e+02,2.494335174560546875e+00
2.515477767137700766e+02,2.494263119167751785e+00
2.515777764486196588e+02,2.494254642062716965e+00
2.516077761834692410e+02,2.494256761338975892e+00
2.516377759183188232e+02,2.494277954101562500e+00
2.516677756531684338e+02,2.494294908311632142e+00
2.516977753880180160e+02,2.494320339626736160e+00
2.517277751228675982e+02,2.494345770941840179e+00
2.517577748577171803e+02,2.494275834825304017e+00
2.517877745925667625e+02,2.494248284233941071e+00
2.518177743274163447e+02,2.494313981797960267e+00
2.518477740622659269e+02,2.494265238444010269e+00
2.518777737971155091e+02,2.494375440809461608e+00
2.519077735319650913e+02,2.494311862521701340e+00
2.519377732668146734e+02,2.494218614366319642e+00
2.519677730016642840e+02,2.494303385416666519e+00
2.519977727365138662e+02,2.494318220350477233e+00
2.520277724713634484e+02,2.494320339626736160e+00
2.520577722062130306e+02,2.494362725151909821e+00
2.520877719410626128e+02,2.494275834825304017e+00
2.521177716759121950e+02,2.494248284233941071e+00
2.521477714107617771e+02,2.494265238444010269e+00
2.521777711456113593e+02,2.494328816731770981e+00
2.522077708804609415e+02,2.494375440809461608e+00
2.522377706153105237e+02,2.494290669759114731e+00
2.522677703501601343e+02,2.494313981797960267e+00
2.522977700850097165e+02,2.494369082980685715e+00
2.523277698198592987e+02,2.494275834825304017e+00
2.523577695547088808e+02,2.494318220350477233e+00
2.523877692895584630e+02,2.494311862521701340e+00
2.524177690244080452e+02,2.494330936008029465e+00
2.524477687592576274e+02,2.494337293836805358e+00
2.524777684941072096e+02,2.494341532389322769e+00
2.525077682289567917e+02,2.494263119167751785e+00
2.525377679638063739e+02,2.494383917914496429e+00
2.525677676986559845e+02,2.494320339626736160e+00
2.525977674335055667e+02,2.494258880615234375e+00
2.526277671683551489e+02,2.494373321533203125e+00
2.526577669032047311e+02,2.494341532389322769e+00
2.526877666380543133e+02,2.494413587782117858e+00
2.527177663729038954e+02,2.494320339626736160e+00
2.527477661077534776e+02,2.494337293836805358e+00
2.527777658426030598e+02,2.494366963704427231e+00
2.528077655774526420e+02,2.494358486599392410e+00
2.528377653123022242e+02,2.494313981797960267e+00
2.528677650471518064e+02,2.494343651665581696e+00
2.528977647820014170e+02,2.494246164957682144e+00
2.529277645168509991e+02,2.494388156467013840e+00
2.529577642517005813e+02,2.494288550482855804e+00
2.529877639865501635e+02,2.494373321533203125e+00
2.530177637213997457e+02,2.494286431206597321e+00
2.530477634562493279e+02,2.494227091471354019e+00
2.530777631910989101e+02,2.494301266140408035e+00
2.531077629259484922e+02,2.494284311930338394e+00
2.531377626607980744e+02,2.494396633572048660e+00
2.531677623956476566e+02,2.494284311930338394e+00
2.531977621304972672e+02,2.494373321533203125e+00
2.532277618653468494e+02,2.494256761338975892e+00
2.532577616001964316e+02,2.494263119167751785e+00
2.532877613350460138e+02,2.494326697455512054e+00
2.533177610698955959e+02,2.494263119167751785e+00
2.533477608047451781e+02,2.494322458902994644e+00
2.533777605395947603e+02,2.494256761338975892e+00
2.534077602744443425e+02,2.494294908311632142e+00
2.534377600092939247e+02,2.494231330023871429e+00
2.534677597441435069e+02,2.494322458902994644e+00
2.534977594789931175e+02,2.494299146864149108e+00
2.535277592138426996e+02,2.494392395019531250e+00
2.535577589486922818e+02,2.494277954101562500e+00
2.535877586835418640e+02,2.494305504692925446e+00
2.536177584183914462e+02,2.494347890218099106e+00
2.536477581532410284e+02,2.494377560085720535e+00
2.536777578880906105e+02,2.494294908311632142e+00
2.537077576229401927e+02,2.494313981797960267e+00
2.537377573577897749e+02,2.494313981797960267e+00
2.537677570926393571e+02,2.494297027587890625e+00
2.537977568274889677e+02,2.494350009494357590e+00
2.538277565623385499e+02,2.494294908311632142e+00
2.538577562971881321e+02,2.494326697455512054e+00
2.538877560320377142e+02,2.494345770941840179e+00
2.539177557668872964e+02,2.494303385416666519e+00
2.539477555017368786e+02,2.494381798638237946e+00
2.539777552365864608e+02,2.494377560085720535e+00
2.540077549714360430e+02,2.494292789035373215e+00
2.540377547062856252e+02,2.494366963704427231e+00
2.540677544411352073e+02,2.494324578179253571e+00
2.540977541759848179e+02,2.494388156467013840e+00
2.541277539108344001e+02,2.494316101074218750e+00
2.541577536456839823e+02,2.494322458902994644e+00
2.541877533805335645e+02,2.494396633572048660e+00
2.542177531153831467e+02,2.494341532389322769e+00
2.542477528502327289e+02,2.494277954101562500e+00
2.542777525850823110e+02,2.494362725151909821e+00
